seed,window_start,regime,horizon,mase_ssrc,mase_static,mase_ridge,mase_ols
100,3440,clean_multistep,10,0.44868492843842234,0.07451671789155141,2.731502273209655,2.624539465461559
100,3440,clean_1step,1,0.044463632304334394,0.001997406433051252,0.4068107632178286,0.437580088113747
100,3480,clean_multistep,5,0.6467152165845466,0.17386218683876095,2.094783098076492,1.9606286558621557
100,3480,clean_multistep,10,1.0049038710414742,0.22710387118971068,3.4725040749497005,3.3195750238293664
100,3480,clean_1step,1,0.02435099556797641,0.014460770503112199,0.1533260353004464,0.12846178105422412
100,3520,clean_multistep,5,0.4509129097903186,0.09019960534667257,0.42456351380585444,0.4245865313802405
100,3520,clean_multistep,10,5.083636875239103,0.926559346605627,1.0120144562906535,1.0121099088908558
100,3520,clean_1step,1,0.002805665130135281,0.005678079559977255,0.20567293088963762,0.2056740447389724
100,3560,clean_multistep,5,0.20606837032396108,0.2211757721263247,2.694635513623746,2.632243827335218
100,3560,clean_multistep,10,0.2902233235322891,0.38350016725588715,4.044833073684712,3.982372928424167
100,3560,clean_1step,1,0.0005041798001668805,0.0026997653762931067,0.20127428939085043,0.186909968588788
100,3600,clean_multistep,5,1.1044680123670325,0.09210858904213821,0.4507752794554012,0.3518209424218624
100,3600,clean_multistep,10,2.5466508279397835,0.3800141759482998,2.9417107822759743,2.7411075561247573
100,3600,clean_1step,1,0.02413270187337592,0.021157251053774955,0.04785572732281256,0.07868411966116191
100,3640,clean_multistep,5,0.24871646324420968,0.0479116775533647,0.9318649147044294,1.057438478855699
100,3640,clean_multistep,10,2.4175098220766245,0.093405779818751,0.7909844699921402,0.7965384294764086
100,3640,clean_1step,1,0.03685330447927333,0.0067037987334417565,0.20252895586842207,0.22583031055890815
100,3680,clean_multistep,5,0.24408105928240068,0.27901937083205447,0.7992548874163946,0.7992687977357171
100,3680,clean_multistep,10,0.26637318497195195,0.2267923348630494,1.2538334052820612,1.253872283033049
100,3680,clean_1step,1,0.016237984971078714,0.04999317503328122,0.42531844004972297,0.425330697417642
100,3720,clean_multistep,5,0.5233898149532706,0.14458251300656422,0.43771441160013635,0.44568578314422813
100,3720,clean_multistep,10,5.12186885632549,0.2800838734599796,2.54542722384402,2.5569271233094275
