H,sigma_ruido,semilla,t0,mode,mase_acumulado,lambda_elegida,lambda_relativa,mae_validacion,lambda_traza_legacy,n_inner_train,n_validacion
5,0.05,3,9500,ssrc,0.33159136086053476,2.3134710417376674,0.01,0.09269410536872627,23.134710417376674,400.0,100.0
5,0.05,3,9500,naive,2.124590317670573,,,,,,
5,0.05,3,9560,ols,3.768551444960234,,,,,,
5,0.05,3,9560,ridge,3.768550602102328,9.409266303053554e-06,1e-08,0.1298548544912828,94.09266303053553,400.0,100.0
5,0.05,3,9560,nnls,4.0847859910614925,,,,,,
5,0.05,3,9560,ssrc,0.5934126813891186,2.2884861336485134,0.01,0.0863477597211064,22.884861336485134,400.0,100.0
5,0.05,3,9560,naive,3.8555737778229067,,,,,,
5,0.05,3,9620,ols,2.397270680312675,,,,,,
5,0.05,3,9620,ridge,2.273920470079251,0.09142170721713788,0.0001,0.12498623350640978,91.42170721713788,400.0,100.0
5,0.05,3,9620,nnls,1.6772700384841557,,,,,,
5,0.05,3,9620,ssrc,0.7829842115824917,0.2249841888442043,0.001,0.08208522701369897,22.49841888442043,400.0,100.0
5,0.05,3,9620,naive,1.7162763574496875,,,,,,
5,0.05,3,9680,ols,1.483031931892831,,,,,,
5,0.05,3,9680,ridge,1.5678536441689133,0.09450470303634294,0.0001,0.12913685737120878,94.50470303634295,400.0,100.0
5,0.05,3,9680,nnls,1.8787908784151053,,,,,,
5,0.05,3,9680,ssrc,0.46355628804246496,2.3219521846079405,0.01,0.0961678736730465,23.219521846079406,400.0,100.0
5,0.05,3,9680,naive,2.6130960761836843,,,,,,
5,0.05,3,9740,ols,3.541438097363654,,,,,,
5,0.05,3,9740,ridge,3.5619864206213414,0.09705103683722742,0.0001,0.1325685862331945,97.05103683722741,400.0,100.0
5,0.05,3,9740,nnls,4.0022572391821205,,,,,,
5,0.05,3,9740,ssrc,0.6735023138308314,0.2346900047872223,0.001,0.0788384902901672,23.46900047872223,400.0,100.0
5,0.05,3,9740,naive,3.723204890909072,,,,,,
5,0.05,3,9800,ols,2.203679782475962,,,,,,
5,0.05,3,9800,ridge,2.2641187993561642,1.0260960725750128,0.001,0.14250360974282272,102.6096072575013,400.0,100.0
5,0.05,3,9800,nnls,2.354837990324822,,,,,,
5,0.05,3,9800,ssrc,1.2539303889041369,2.385039440807984e-06,1e-08,0.07675825446113387,23.85039440807984,400.0,100.0
5,0.05,3,9800,naive,2.202141985868437,,,,,,
5,0.05,3,9860,ols,0.7555739876801897,,,,,,
5,0.05,3,9860,ridge,0.7696319546132642,0.956898223680379,0.001,0.1268250194092712,95.68982236803791,400.0,100.0
5,0.05,3,9860,nnls,3.6708570340537077,,,,,,
5,0.05,3,9860,ssrc,0.17438274350324282,0.2355141360025144,0.001,0.1031571306356762,23.55141360025144,400.0,100.0
5,0.05,3,9860,naive,3.8391607099862854,,,,,,
5,0.05,3,9920,ols,0.9128257208713543,,,,,,
5,0.05,3,9920,ridge,0.654269097372171,0.9258618751613665,0.001,0.12696226366288318,92.58618751613665,400.0,100.0
5,0.05,3,9920,nnls,1.46638232834087,,,,,,
5,0.05,3,9920,ssrc,0.45973423187636625,2.3395246354012606e-06,1e-08,0.0830852132769159,23.395246354012606,400.0,100.0
5,0.05,3,9920,naive,1.757381133401299,,,,,,
5,0.05,3,9980,ols,1.127687172504355,,,,,,
5,0.05,3,9980,ridge,1.1277053542018822,8.933512122794378e-06,1e-08,0.11213386574063254,89.33512122794379,400.0,100.0
5,0.05,3,9980,nnls,0.3000377804774136,,,,,,
5,0.05,3,9980,ssrc,1.9310511109371016,2.3826674812285928e-06,1e-08,0.06966566501825647,23.82667481228593,400.0,100.0
5,0.05,3,9980,naive,0.2867862658941372,,,,,,
5,0.05,3,10040,ols,3.1708016365813108,,,,,,
5,0.05,3,10040,ridge,3.1708299352507034,8.547054873643928e-06,1e-08,0.12254321871007644,85.47054873643928,400.0,100.0
5,0.05,3,10040,nnls,6.635458349232094,,,,,,
5,0.05,3,10040,ssrc,1.2587615122939593,0.2303328092673749,0.001,0.06789460083495742,23.03328092673749,400.0,100.0
5,0.05,3,10040,naive,7.292230193404398,,,,,,
5,0.05,3,10100,ols,5.458089388460352,,,,,,
5,0.05,3,10100,ridge,5.462071943187876,0.08653543731939134,0.0001,0.13109059653103908,86.53543731939135,400.0,100.0
5,0.05,3,10100,nnls,5.927349303923015,,,,,,
5,0.05,3,10100,ssrc,4.365512386828539,0.02333113726297254,0.0001,0.08641576509227228,23.331137262972543,400.0,100.0
5,0.05,3,10100,naive,5.884134044022417,,,,,,
5,0.05,3,10160,ols,2.7481474919682602,,,,,,
5,0.05,3,10160,ridge,2.8158523451953386,0.8999872000669562,0.001,0.1265953635659695,89.99872000669563,400.0,100.0
5,0.05,3,10160,nnls,0.86476917552954,,,,,,
5,0.05,3,10160,ssrc,0.24676326897314835,2.4383419166815435e-06,1e-08,0.09946309312683205,24.383419166815436,400.0,100.0
5,0.05,3,10160,naive,0.5482846719101484,,,,,,
5,0.05,3,10220,ols,4.00450120236176,,,,,,
5,0.05,3,10220,ridge,4.144982046007142,0.8801863466030524,0.001,0.11551040504935446,88.01863466030524,400.0,100.0
5,0.05,3,10220,nnls,4.3906095746195,,,,,,
5,0.05,3,10220,ssrc,0.28479867490458005,2.4749281851988303,0.01,0.07860445472265006,24.7492818519883,400.0,100.0
5,0.05,3,10220,naive,4.008227446248751,,,,,,
5,0.05,3,10280,ols,1.3264491668085383,,,,,,
5,0.05,3,10280,ridge,1.3563025927225127,0.08846868668461219,0.0001,0.1339951736555445,88.4686866846122,400.0,100.0
5,0.05,3,10280,nnls,2.696332820406045,,,,,,
5,0.05,3,10280,ssrc,0.37833788849083855,0.024790584379347284,0.0001,0.07828229081354894,24.790584379347283,400.0,100.0
5,0.05,3,10280,naive,2.4353654179493116,,,,,,
5,0.05,3,10340,ols,2.5655399413516484,,,,,,
5,0.05,3,10340,ridge,2.6095732538504866,0.08855007354724592,0.0001,0.137059739527704,88.55007354724592,400.0,100.0
5,0.05,3,10340,nnls,3.8646835792574246,,,,,,
5,0.05,3,10340,ssrc,0.18665281886500637,0.02480378363182663,0.0001,0.08084857129190054,24.80378363182663,400.0,100.0
5,0.05,3,10340,naive,3.4396386123370037,,,,,,
5,0.05,3,10400,ols,3.64520852614525,,,,,,
5,0.05,3,10400,ridge,3.6452213747677398,8.979201780799682e-06,1e-08,0.13118258856010437,89.79201780799681,400.0,100.0
5,0.05,3,10400,nnls,4.255112826612653,,,,,,
5,0.05,3,10400,ssrc,0.3427448918240714,2.508906903793846e-06,1e-08,0.08309882245732797,25.089069037938458,400.0,100.0
5,0.05,3,10400,naive,4.028855371350518,,,,,,
5,0.05,3,10460,ols,1.9713759705528608,,,,,,
5,0.05,3,10460,ridge,2.0082206362921844,0.09452763175450084,0.0001,0.13370022280409558,94.52763175450083,400.0,100.0
5,0.05,3,10460,nnls,3.7213147825311332,,,,,,
5,0.05,3,10460,ssrc,0.36801200303570564,2.4785742410660575e-06,1e-08,0.09186960533963136,24.785742410660575,400.0,100.0
5,0.05,3,10460,naive,3.461666910464179,,,,,,
5,0.05,3,10520,ols,3.1766465189337603,,,,,,
5,0.05,3,10520,ridge,3.1979336844892794,0.0960156355843949,0.0001,0.13044745534669006,96.01563558439489,400.0,100.0
5,0.05,3,10520,nnls,3.51222938139376,,,,,,
5,0.05,3,10520,ssrc,0.32222489272106347,0.025088307181516552,0.0001,0.08122290525007869,25.088307181516555,400.0,100.0
5,0.05,3,10520,naive,3.3366140551918617,,,,,,
5,0.05,3,10580,ols,1.7162373885027584,,,,,,
5,0.05,3,10580,ridge,1.7168577699270342,0.0009728103242352694,1e-06,0.12892487357412466,97.28103242352695,400.0,100.0
5,0.05,3,10580,nnls,1.966434822489459,,,,,,
5,0.05,3,10580,ssrc,0.10077268120542923,0.24876393007911743,0.001,0.07360322565839626,24.876393007911744,400.0,100.0
5,0.05,3,10580,naive,1.8532778712579243,,,,,,
5,0.05,3,10640,ols,1.436090763811386,,,,,,
5,0.05,3,10640,ridge,1.4360900759865298,9.667583382934912e-06,1e-08,0.12586835420529494,96.67583382934913,400.0,100.0
5,0.05,3,10640,nnls,0.8379564548712519,,,,,,
5,0.05,3,10640,ssrc,1.6648309482855326,0.024457974290195337,0.0001,0.06406296707001065,24.457974290195338,400.0,100.0
5,0.05,3,10640,naive,0.6988192378534445,,,,,,
5,0.05,3,10700,ols,2.702172682741913,,,,,,
5,0.05,3,10700,ridge,2.7021755398636635,9.558026366634273e-06,1e-08,0.1249343320070955,95.58026366634272,400.0,100.0
5,0.05,3,10700,nnls,0.4556061069451579,,,,,,
5,0.05,3,10700,ssrc,1.1361924827672614,0.023074801207518744,0.0001,0.06774028231850349,23.074801207518746,400.0,100.0
5,0.05,3,10700,naive,0.41950856515948565,,,,,,
5,0.05,3,10760,ols,1.1996555803149642,,,,,,
5,0.05,3,10760,ridge,1.246047639816451,0.09201222610306872,0.0001,0.13959587104639248,92.01222610306873,400.0,100.0
5,0.05,3,10760,nnls,0.42905795894681287,,,,,,
5,0.05,3,10760,ssrc,0.7988190436742719,2.2524292991322467e-06,1e-08,0.07124763564292153,22.52429299132247,400.0,100.0
5,0.05,3,10760,naive,0.4885788045494547,,,,,,
5,0.05,3,10820,ols,1.848066687905734,,,,,,
5,0.05,3,10820,ridge,1.8481030669415217,9.641636739186411e-06,1e-08,0.1419733062908069,96.41636739186411,400.0,100.0
5,0.05,3,10820,nnls,2.5803829153971107,,,,,,
5,0.05,3,10820,ssrc,0.6104263597090631,0.22600280582484886,0.001,0.0658633039915976,22.600280582484885,400.0,100.0
5,0.05,3,10820,naive,2.626850625333784,,,,,,
5,0.05,3,10880,ols,1.8158944296544286,,,,,,
5,0.05,3,10880,ridge,1.8158562514280936,9.551314360412537e-06,1e-08,0.12887929030154427,95.51314360412539,400.0,100.0
5,0.05,3,10880,nnls,1.5821254537404372,,,,,,
5,0.05,3,10880,ssrc,0.3040061723056909,2.2683439052430013e-06,1e-08,0.07675169012238504,22.683439052430018,400.0,100.0
5,0.05,3,10880,naive,2.0698350680322894,,,,,,
5,0.05,3,10940,ols,1.9196289016637411,,,,,,
5,0.05,3,10940,ridge,1.9434409398173094,0.09535340188942477,0.0001,0.12465269447236889,95.35340188942477,400.0,100.0
5,0.05,3,10940,nnls,2.9880977971928235,,,,,,
5,0.05,3,10940,ssrc,0.5573855230210483,0.22604592955204475,0.001,0.06995129353545503,22.604592955204478,400.0,100.0
5,0.05,3,10940,naive,2.8421900641510347,,,,,,
5,0.05,3,11000,ols,0.4914186520747197,,,,,,
5,0.05,3,11000,ridge,0.49134513848409794,0.0010090733655720116,1e-06,0.1259691030022202,100.90733655720116,400.0,100.0
5,0.05,3,11000,nnls,2.3611090065439937,,,,,,
5,0.05,3,11000,ssrc,0.26743080806797276,0.23674361259535764,0.001,0.0760589711264609,23.674361259535765,400.0,100.0
5,0.05,3,11000,naive,3.1900497427626076,,,,,,
5,0.05,3,11060,ols,1.3067371505387684,,,,,,
5,0.05,3,11060,ridge,0.9869141348842781,0.9911640229236631,0.001,0.13534603927284183,99.11640229236632,400.0,100.0
5,0.05,3,11060,nnls,4.027988626451553,,,,,,
5,0.05,3,11060,ssrc,0.46875165210465025,0.023504187571289574,0.0001,0.07563811878295804,23.504187571289574,400.0,100.0
5,0.05,3,11060,naive,3.9969296741042566,,,,,,
5,0.05,3,11120,ols,1.4083844882486074,,,,,,
5,0.05,3,11120,ridge,1.3653199305946826,0.09672052075479455,0.0001,0.11156572267505471,96.72052075479455,400.0,100.0
5,0.05,3,11120,nnls,2.3873314018614833,,,,,,
5,0.05,3,11120,ssrc,0.6118770288273505,0.23124992591306298,0.001,0.07200805773079093,23.1249925913063,400.0,100.0
5,0.05,3,11120,naive,2.2618942776394153,,,,,,
5,0.05,3,11180,ols,3.7134487026564016,,,,,,
5,0.05,3,11180,ridge,3.7187660607056707,0.0009874832841848399,1e-06,0.1253139627932914,98.748328418484,400.0,100.0
5,0.05,3,11180,nnls,3.2735705903253955,,,,,,
5,0.05,3,11180,ssrc,0.25501783258984956,0.00023771714610702508,1e-06,0.07017409692203865,23.77171461070251,400.0,100.0
5,0.05,3,11180,naive,4.374927904596609,,,,,,
5,0.05,3,11240,ols,2.938034374459879,,,,,,
5,0.05,3,11240,ridge,2.9379775775574544,1.0056121572721367e-05,1e-08,0.1356460635069973,100.56121572721368,400.0,100.0
5,0.05,3,11240,nnls,2.9213374381937878,,,,,,
5,0.05,3,11240,ssrc,0.3195789030519121,2.375696341563484e-06,1e-08,0.07132428703707475,23.756963415634843,400.0,100.0
5,0.05,3,11240,naive,3.095289444471273,,,,,,
5,0.05,3,11300,ols,1.6012101492655464,,,,,,
5,0.05,3,11300,ridge,1.6012407960342345,9.977731877637277e-06,1e-08,0.12186304667158124,99.77731877637277,400.0,100.0
5,0.05,3,11300,nnls,3.897454113975297,,,,,,
5,0.05,3,11300,ssrc,0.5175650415626483,0.23872941570109393,0.001,0.06352453761396855,23.872941570109393,400.0,100.0
5,0.05,3,11300,naive,3.407322224202017,,,,,,
5,0.05,3,11360,ols,2.0210264256300854,,,,,,
5,0.05,3,11360,ridge,2.2364994661998905,1.0025294374534321,0.001,0.13864208050808505,100.2529437453432,400.0,100.0
5,0.05,3,11360,nnls,2.5874998229656114,,,,,,
5,0.05,3,11360,ssrc,0.32894410151111275,0.02369490041012141,0.0001,0.07025157820423361,23.69490041012141,400.0,100.0
5,0.05,3,11360,naive,2.4026982722294408,,,,,,
5,0.05,3,11420,ols,1.7312780949248507,,,,,,
5,0.05,3,11420,ridge,2.118670997446121,0.9709586780354966,0.001,0.1396551723669747,97.09586780354967,400.0,100.0
5,0.05,3,11420,nnls,3.198380629865452,,,,,,
5,0.05,3,11420,ssrc,0.0903978726795938,0.02334450171427477,0.0001,0.07539035016884665,23.34450171427477,400.0,100.0
5,0.05,3,11420,naive,2.6766417986578253,,,,,,
5,0.05,3,11480,ols,0.30564804252226824,,,,,,
5,0.05,3,11480,ridge,0.30564835198306756,9.830307998973538e-06,1e-08,0.12484511942423725,98.3030799897354,400.0,100.0
5,0.05,3,11480,nnls,0.1415800419787944,,,,,,
5,0.05,3,11480,ssrc,2.137026986759988,0.23140083673479134,0.001,0.07550712017740958,23.140083673479136,400.0,100.0
5,0.05,3,11480,naive,0.08119938377244153,,,,,,
5,0.05,3,11540,ols,1.1325318912252211,,,,,,
5,0.05,3,11540,ridge,1.1814575964343181,0.09418299531326367,0.0001,0.12937825839578163,94.18299531326367,400.0,100.0
5,0.05,3,11540,nnls,1.7876115682623244,,,,,,
5,0.05,3,11540,ssrc,0.7692615208010272,2.301299913066656,0.01,0.09906184241659238,23.012999130666557,400.0,100.0
5,0.05,3,11540,naive,1.4446108728227878,,,,,,
5,0.05,3,11600,ols,1.6589354403411534,,,,,,
5,0.05,3,11600,ridge,1.237281557968509,0.9145051120869425,0.001,0.12658706484398274,91.45051120869425,400.0,100.0
5,0.05,3,11600,nnls,3.3258410905769047,,,,,,
5,0.05,3,11600,ssrc,0.6256587028998798,2.340964828304926,0.01,0.10389972846294239,23.409648283049265,400.0,100.0
5,0.05,3,11600,naive,3.6117325974992287,,,,,,
5,0.05,3,11660,ols,0.37436535294847995,,,,,,
5,0.05,3,11660,ridge,0.20687417621107249,0.9286873840331856,0.001,0.1391962912844924,92.86873840331856,400.0,100.0
5,0.05,3,11660,nnls,0.7973440368431534,,,,,,
5,0.05,3,11660,ssrc,0.44020035856859036,2.294229052508623e-06,1e-08,0.07891045248576192,22.942290525086232,400.0,100.0
5,0.05,3,11660,naive,0.8245328914444271,,,,,,
5,0.05,3,11720,ols,0.5053872240306605,,,,,,
5,0.05,3,11720,ridge,0.55452039090496,0.08779370961011569,0.0001,0.1274175540437558,87.79370961011568,400.0,100.0
5,0.05,3,11720,nnls,2.1783539277129944,,,,,,
5,0.05,3,11720,ssrc,0.4781043121513851,2.3103962881311715e-06,1e-08,0.07525913575223621,23.103962881311716,400.0,100.0
5,0.05,3,11720,naive,2.3559177646834915,,,,,,
5,0.05,3,11780,ols,3.4552161956979406,,,,,,
5,0.05,3,11780,ridge,3.5437249814810037,0.08657811853048347,0.0001,0.13623168989287848,86.57811853048348,400.0,100.0
5,0.05,3,11780,nnls,5.580529310627985,,,,,,
5,0.05,3,11780,ssrc,0.3092720416842116,0.022920211568316327,0.0001,0.08200128429305552,22.92021156831633,400.0,100.0
5,0.05,3,11780,naive,6.042289885051809,,,,,,
5,0.05,3,11840,ols,2.4983160571888305,,,,,,
5,0.05,3,11840,ridge,2.5293680971896335,0.08648725274758252,0.0001,0.12767658108924013,86.48725274758253,400.0,100.0
5,0.05,3,11840,nnls,3.7209896013338475,,,,,,
5,0.05,3,11840,ssrc,0.6347894367856476,0.2285432984126945,0.001,0.07016757126771418,22.85432984126945,400.0,100.0
5,0.05,3,11840,naive,3.13690718324876,,,,,,
5,0.05,3,11900,ols,1.2980050681480455,,,,,,
5,0.05,3,11900,ridge,1.2980646087575687,8.569466785404933e-06,1e-08,0.13144537013246305,85.69466785404933,400.0,100.0
5,0.05,3,11900,nnls,1.872691772566062,,,,,,
5,0.05,3,11900,ssrc,0.38305454696840124,0.22973109396933158,0.001,0.06446179850606386,22.973109396933157,400.0,100.0
5,0.05,3,11900,naive,2.0885436480608384,,,,,,
5,0.05,3,11960,ols,4.324571639994762,,,,,,
5,0.05,3,11960,ridge,4.3946687815778835,0.8553557832570602,0.001,0.14031814275509763,85.53557832570601,400.0,100.0
5,0.05,3,11960,nnls,4.674602210773792,,,,,,
5,0.05,3,11960,ssrc,0.13379439980764693,0.2247626568659905,0.001,0.07722465948410581,22.47626568659905,400.0,100.0
5,0.05,3,11960,naive,4.292975816078558,,,,,,
5,0.05,3,12020,ols,3.649322450191703,,,,,,
5,0.05,3,12020,ridge,3.649326404329801,8.69305784363876e-06,1e-08,0.13632699572196402,86.9305784363876,400.0,100.0
5,0.05,3,12020,nnls,3.334462029234765,,,,,,
5,0.05,3,12020,ssrc,0.2324372837365501,0.22500086935297656,0.001,0.0780042876790773,22.50008693529766,400.0,100.0
5,0.05,3,12020,naive,3.059415081458472,,,,,,
5,0.05,3,12080,ols,2.7810633755668346,,,,,,
5,0.05,3,12080,ridge,2.8197331763582967,0.0904573849579239,0.0001,0.1343322949995917,90.45738495792389,400.0,100.0
5,0.05,3,12080,nnls,3.320904935477586,,,,,,
5,0.05,3,12080,ssrc,0.5557010940768724,0.2217579982839258,0.001,0.08407553542189834,22.175799828392584,400.0,100.0
5,0.05,3,12080,naive,2.9149681548915534,,,,,,
5,0.05,3,12140,ols,1.0766699443233319,,,,,,
5,0.05,3,12140,ridge,1.0766704531747422,9.333358898894245e-06,1e-08,0.11905712211987397,93.33358898894245,400.0,100.0
5,0.05,3,12140,nnls,1.3943813313048905,,,,,,
5,0.05,3,12140,ssrc,0.8701461219062628,0.2262899495311059,0.001,0.07180934313866733,22.628994953110592,400.0,100.0
5,0.05,3,12140,naive,1.3785973055216276,,,,,,
5,0.05,3,12200,ols,1.6898553820475355,,,,,,
5,0.05,3,12200,ridge,1.7084829734335867,0.09752047039944446,0.0001,0.12395157504232295,97.52047039944446,400.0,100.0
5,0.05,3,12200,nnls,2.5880939936131937,,,,,,
5,0.05,3,12200,ssrc,0.6916821263401897,0.22947495187687023,0.001,0.06779285367038895,22.947495187687025,400.0,100.0
5,0.05,3,12200,naive,2.5250937677935728,,,,,,
5,0.05,3,12260,ols,2.004517893964544,,,,,,
5,0.05,3,12260,ridge,1.992351485904938,0.0985614665841,0.0001,0.13383782065211092,98.5614665841,400.0,100.0
5,0.05,3,12260,nnls,1.7711786093308364,,,,,,
5,0.05,3,12260,ssrc,0.35489314964629953,0.22803086164329522,0.001,0.08000849490143425,22.803086164329525,400.0,100.0
5,0.05,3,12260,naive,1.6779770985547449,,,,,,
5,0.05,3,12320,ols,1.0820973512083023,,,,,,
5,0.05,3,12320,ridge,1.088136444648334,0.09772905243481324,0.0001,0.13212882642478413,97.72905243481324,400.0,100.0
5,0.05,3,12320,nnls,0.29679034133251536,,,,,,
5,0.05,3,12320,ssrc,0.20894610218405293,0.022848157989507203,0.0001,0.08330459562138648,22.848157989507204,400.0,100.0
5,0.05,3,12320,naive,0.38513174879700934,,,,,,
5,0.05,3,12380,ols,0.16663412919174236,,,,,,
5,0.05,3,12380,ridge,0.11615789619731831,0.10074472061423616,0.0001,0.1441851645742826,100.74472061423616,400.0,100.0
5,0.05,3,12380,nnls,1.431207264543146,,,,,,
5,0.05,3,12380,ssrc,0.8201328233644191,0.23253263087853135,0.001,0.0843890921616402,23.253263087853135,400.0,100.0
5,0.05,3,12380,naive,1.6618870304044508,,,,,,
5,0.05,3,12440,ols,0.32085386866318283,,,,,,
5,0.05,3,12440,ridge,0.3208420417999747,9.932883881493303e-06,1e-08,0.13504661304803797,99.32883881493304,400.0,100.0
5,0.05,3,12440,nnls,4.1332197296353375,,,,,,
5,0.05,3,12440,ssrc,0.3043392144538272,0.23057202209219405,0.001,0.070578603691358,23.057202209219405,400.0,100.0
5,0.05,3,12440,naive,5.088118697271859,,,,,,
5,0.05,3,12500,ols,0.9981277764877826,,,,,,
5,0.05,3,12500,ridge,0.9949600863503112,0.0009845267112169188,1e-06,0.12893633761710274,98.45267112169188,400.0,100.0
5,0.05,3,12500,nnls,2.4740872896396335,,,,,,
5,0.05,3,12500,ssrc,0.7378876499084689,0.023454557079696164,0.0001,0.0675234184002776,23.454557079696162,400.0,100.0
5,0.05,3,12500,naive,3.2234546313112,,,,,,
5,0.05,3,12560,ols,0.46148063231887654,,,,,,
5,0.05,3,12560,ridge,0.45924305334722176,0.00103085780782663,1e-06,0.12834171766807884,103.08578078266301,400.0,100.0
5,0.05,3,12560,nnls,2.9801045113883764,,,,,,
5,0.05,3,12560,ssrc,0.22894228252121024,0.024041183023705733,0.0001,0.07325637840867995,24.041183023705734,400.0,100.0
5,0.05,3,12560,naive,3.9969151330943156,,,,,,
5,0.05,3,12620,ols,2.5890286570414736,,,,,,
5,0.05,3,12620,ridge,2.526151417963579,0.10059922654841995,0.0001,0.12470289426566364,100.59922654841995,400.0,100.0
5,0.05,3,12620,nnls,1.9173739182499674,,,,,,
5,0.05,3,12620,ssrc,0.328155445048518,2.334649496281126e-06,1e-08,0.06761344374405606,23.34649496281126,400.0,100.0
5,0.05,3,12620,naive,2.3744633687498906,,,,,,
5,0.05,3,12680,ols,3.589098683565326,,,,,,
5,0.05,3,12680,ridge,3.5840055087236165,0.10187131166450925,0.0001,0.12313148550038878,101.87131166450925,400.0,100.0
5,0.05,3,12680,nnls,3.8776017455896588,,,,,,
5,0.05,3,12680,ssrc,2.1710683038752587,2.3096383802279763,0.01,0.07162454758312664,23.09638380227976,400.0,100.0
5,0.05,3,12680,naive,3.8366504393163807,,,,,,
5,0.05,3,12740,ols,0.93276964146458,,,,,,
5,0.05,3,12740,ridge,0.932752215978928,1.0239122408532186e-05,1e-08,0.12110592426425569,102.39122408532188,400.0,100.0
5,0.05,3,12740,nnls,1.6944625660899537,,,,,,
5,0.05,3,12740,ssrc,0.318500031566177,0.23758814348560295,0.001,0.06400633937832559,23.758814348560296,400.0,100.0
5,0.05,3,12740,naive,2.1261293677444026,,,,,,
5,0.05,3,12800,ols,2.09923530282326,,,,,,
5,0.05,3,12800,ridge,2.099241464353827,1.0505609041440167e-05,1e-08,0.125304568286147,105.05609041440167,400.0,100.0
5,0.05,3,12800,nnls,2.6163894672934895,,,,,,
5,0.05,3,12800,ssrc,0.6064031422728472,0.24135849494512232,0.001,0.07003459558855091,24.135849494512232,400.0,100.0
5,0.05,3,12800,naive,2.464090096808184,,,,,,
5,0.05,3,12860,ols,2.2340851645689743,,,,,,
5,0.05,3,12860,ridge,2.212701251157923,0.10301662642092065,0.0001,0.12320662616519265,103.01662642092066,400.0,100.0
5,0.05,3,12860,nnls,2.1765810525269242,,,,,,
5,0.05,3,12860,ssrc,0.27887976310237755,0.2389554292542034,0.001,0.09106447568390609,23.895542925420344,400.0,100.0
5,0.05,3,12860,naive,2.188553341322477,,,,,,
5,0.05,3,12920,ols,3.480070592575481,,,,,,
5,0.05,3,12920,ridge,3.4883135351897265,0.10038499055164955,0.0001,0.1176718344755664,100.38499055164955,400.0,100.0
5,0.05,3,12920,nnls,4.713378833386355,,,,,,
5,0.05,3,12920,ssrc,0.7759236202374985,0.023943143383677257,0.0001,0.07568413117682575,23.943143383677256,400.0,100.0
5,0.05,3,12920,naive,4.388286326656959,,,,,,
5,0.05,3,12980,ols,2.2794894094543054,,,,,,
5,0.05,3,12980,ridge,2.2641735929281865,1.0107682213347648,0.001,0.13932092521874068,101.07682213347648,400.0,100.0
5,0.05,3,12980,nnls,2.471192328635123,,,,,,
5,0.05,3,12980,ssrc,0.5813186907380092,0.02395106182758767,0.0001,0.08252359722590809,23.951061827587672,400.0,100.0
5,0.05,3,12980,naive,2.1763026826703626,,,,,,
5,0.05,3,13040,ols,1.838824631803355,,,,,,
5,0.05,3,13040,ridge,1.7080849459444927,0.09982389924311742,0.0001,0.12187459541480554,99.82389924311742,400.0,100.0
5,0.05,3,13040,nnls,3.063796270713298,,,,,,
5,0.05,3,13040,ssrc,0.12259381532359466,2.4428158636305565e-06,1e-08,0.0677932440244657,24.428158636305568,400.0,100.0
5,0.05,3,13040,naive,4.0597202378695245,,,,,,
5,0.05,3,13100,ols,4.823480170943571,,,,,,
5,0.05,3,13100,ridge,4.823683016654599,1.002737364664539e-05,1e-08,0.11533606769562965,100.2737364664539,400.0,100.0
5,0.05,3,13100,nnls,4.670004545262224,,,,,,
5,0.05,3,13100,ssrc,0.2489995665472913,2.4472737302520648e-06,1e-08,0.06652885867476593,24.47273730252065,400.0,100.0
5,0.05,3,13100,naive,4.541818562370597,,,,,,
5,0.05,3,13160,ols,1.63480083176166,,,,,,
5,0.05,3,13160,ridge,1.6349704304385964,9.765775557635608e-06,1e-08,0.12459271697444876,97.6577555763561,400.0,100.0
5,0.05,3,13160,nnls,2.3502451635137485,,,,,,
5,0.05,3,13160,ssrc,0.4353673762914435,2.4220404031967103e-06,1e-08,0.07566034792270442,24.220404031967107,400.0,100.0
5,0.05,3,13160,naive,2.406027494571595,,,,,,
5,0.05,3,13220,ols,1.5512800344194213,,,,,,
5,0.05,3,13220,ridge,1.5512477493509944,9.747949122250305e-06,1e-08,0.12630294232866748,97.47949122250304,400.0,100.0
5,0.05,3,13220,nnls,0.9195901537460864,,,,,,
5,0.05,3,13220,ssrc,1.6988170400638565,0.23823604811232157,0.001,0.07394701049176551,23.82360481123216,400.0,100.0
5,0.05,3,13220,naive,0.8364453255902442,,,,,,
5,0.05,3,13280,ols,1.6727531153091986,,,,,,
5,0.05,3,13280,ridge,1.5353181039713344,0.9399531430919256,0.001,0.12635370994109396,93.99531430919257,400.0,100.0
5,0.05,3,13280,nnls,1.9237120026485215,,,,,,
5,0.05,3,13280,ssrc,0.3484883662577316,0.2363530241906168,0.001,0.07996232025872688,23.63530241906168,400.0,100.0
5,0.05,3,13280,naive,2.098872296511273,,,,,,
5,0.05,3,13340,ols,2.7050063854561213,,,,,,
5,0.05,3,13340,ridge,2.936252010451335,0.8968695714000965,0.001,0.11952102494767343,89.68695714000965,400.0,100.0
5,0.05,3,13340,nnls,4.084357500679651,,,,,,
5,0.05,3,13340,ssrc,0.16014465840688388,0.23360914749699066,0.001,0.07632050808040156,23.360914749699067,400.0,100.0
5,0.05,3,13340,naive,4.947087338292307,,,,,,
5,0.05,3,13400,ols,2.33734578704307,,,,,,
5,0.05,3,13400,ridge,2.3279882614408427,0.09366400551683275,0.0001,0.12509873595924895,93.66400551683276,400.0,100.0
5,0.05,3,13400,nnls,3.8781661105748726,,,,,,
