regime,horizon,seed,mase_ssrc,mase_static,mase_ridge,mase_ols,diff_ssrc_vs_static,diff_ssrc_vs_ridge,diff_ssrc_vs_ols
shock_15sigma,1,118,0.29392432182611405,0.02926021254885405,0.36077267784413836,0.3607084074461265,0.26466410927726003,-0.0668483560180243,-0.06678408562001242
shock_15sigma,1,119,0.15862112068389328,0.28284963030169763,0.36077267784413836,0.3607084074461265,-0.12422850961780435,-0.20215155716024508,-0.2020872867622332
shock_15sigma,1,120,0.07304657504668365,0.10543113982034641,0.36077267784413836,0.3607084074461265,-0.03238456477366276,-0.2877261027974547,-0.2876618323994428
shock_15sigma,1,121,0.12768620355222576,0.014241198952652195,0.36077267784413836,0.3607084074461265,0.11344500459957357,-0.2330864742919126,-0.23302220389390071
shock_15sigma,1,122,0.03575256856048543,0.39778253242942974,0.36077267784413836,0.3607084074461265,-0.3620299638689443,-0.32502010928365294,-0.32495583888564106
shock_15sigma,1,123,0.2813152457878049,0.2673142866377081,0.36077267784413836,0.3607084074461265,0.014000959150096803,-0.07945743205633343,-0.07939316165832155
shock_15sigma,1,124,0.20837100665222863,0.05222437796140903,0.36077267784413836,0.3607084074461265,0.1561466286908196,-0.15240167119190973,-0.15233740079389785
shock_15sigma,1,125,0.005658520070473044,0.3009964273187572,0.36077267784413836,0.3607084074461265,-0.2953379072482841,-0.3551141577736653,-0.35504988737565346
shock_15sigma,1,126,0.04158211519448158,0.3792410721795452,0.36077267784413836,0.3607084074461265,-0.33765895698506365,-0.3191905626496568,-0.3191262922516449
shock_15sigma,1,127,0.0699410538051907,0.364249585733661,0.36077267784413836,0.3607084074461265,-0.2943085319284703,-0.2908316240389477,-0.29076735364093576
